task_id,plate_id,from,to,reason,estimated_seconds
R_L1_P002548_P000438_1214,P000438,"{'area': 'B', 'stack_id': 'B-S096', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002548_P006931_1215,P006931,"{'area': 'B', 'stack_id': 'B-S096', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002548_P001564_1216,P001564,"{'area': 'B', 'stack_id': 'B-S096', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002548_P002963_1217,P002963,"{'area': 'B', 'stack_id': 'B-S096', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002548_P005230_1218,P005230,"{'area': 'B', 'stack_id': 'B-S096', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004033_P000177_1219,P000177,"{'area': 'B', 'stack_id': 'B-S096', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004033_P002548_1220,P002548,"{'area': 'B', 'stack_id': 'B-S096', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009123_P006294_1221,P006294,"{'area': 'B', 'stack_id': 'B-S096', 'level': 2}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009123_P004248_1222,P004248,"{'area': 'B', 'stack_id': 'B-S096', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009123_P005483_1223,P005483,"{'area': 'B', 'stack_id': 'B-S096', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009123_P004033_1224,P004033,"{'area': 'B', 'stack_id': 'B-S096', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007516_P003547_1225,P003547,"{'area': 'C', 'stack_id': 'C-S106', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007516_P006137_1226,P006137,"{'area': 'C', 'stack_id': 'C-S106', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007516_P001311_1227,P001311,"{'area': 'C', 'stack_id': 'C-S106', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007516_P004311_1228,P004311,"{'area': 'C', 'stack_id': 'C-S106', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007516_P000736_1229,P000736,"{'area': 'C', 'stack_id': 'C-S106', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007516_P000334_1230,P000334,"{'area': 'C', 'stack_id': 'C-S106', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004850_P006993_1231,P006993,"{'area': 'D', 'stack_id': 'D-S054', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004850_P001137_1232,P001137,"{'area': 'D', 'stack_id': 'D-S054', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004850_P003055_1233,P003055,"{'area': 'D', 'stack_id': 'D-S054', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004850_P003983_1234,P003983,"{'area': 'D', 'stack_id': 'D-S054', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004850_P008172_1235,P008172,"{'area': 'D', 'stack_id': 'D-S054', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004850_P004985_1236,P004985,"{'area': 'D', 'stack_id': 'D-S054', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007827_P008518_1237,P008518,"{'area': 'D', 'stack_id': 'D-S054', 'level': 2}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007827_P004288_1238,P004288,"{'area': 'D', 'stack_id': 'D-S054', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007827_P006623_1239,P006623,"{'area': 'D', 'stack_id': 'D-S054', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007827_P003374_1240,P003374,"{'area': 'D', 'stack_id': 'D-S054', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007827_P005583_1241,P005583,"{'area': 'D', 'stack_id': 'D-S054', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007827_P004850_1242,P004850,"{'area': 'D', 'stack_id': 'D-S054', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004540_P008674_1243,P008674,"{'area': 'A', 'stack_id': 'A-S023', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004540_P008134_1244,P008134,"{'area': 'A', 'stack_id': 'A-S023', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004540_P006694_1245,P006694,"{'area': 'A', 'stack_id': 'A-S023', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004540_P002295_1246,P002295,"{'area': 'A', 'stack_id': 'A-S023', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004540_P009842_1247,P009842,"{'area': 'A', 'stack_id': 'A-S023', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004540_P009372_1248,P009372,"{'area': 'A', 'stack_id': 'A-S023', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001829_P007887_1249,P007887,"{'area': 'A', 'stack_id': 'A-S023', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001829_P007854_1250,P007854,"{'area': 'A', 'stack_id': 'A-S023', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001829_P007458_1251,P007458,"{'area': 'A', 'stack_id': 'A-S023', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001829_P008351_1252,P008351,"{'area': 'A', 'stack_id': 'A-S023', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001829_P004611_1253,P004611,"{'area': 'A', 'stack_id': 'A-S023', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001829_P004540_1254,P004540,"{'area': 'A', 'stack_id': 'A-S023', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006059_P003727_1255,P003727,"{'area': 'C', 'stack_id': 'C-S027', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006059_P001805_1256,P001805,"{'area': 'C', 'stack_id': 'C-S027', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006059_P003740_1257,P003740,"{'area': 'C', 'stack_id': 'C-S027', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006059_P001493_1258,P001493,"{'area': 'C', 'stack_id': 'C-S027', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006059_P005334_1259,P005334,"{'area': 'C', 'stack_id': 'C-S027', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006059_P002310_1260,P002310,"{'area': 'C', 'stack_id': 'C-S027', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000852_P009878_1261,P009878,"{'area': 'A', 'stack_id': 'A-S113', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000852_P005109_1262,P005109,"{'area': 'A', 'stack_id': 'A-S113', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000852_P000241_1263,P000241,"{'area': 'A', 'stack_id': 'A-S113', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000852_P005072_1264,P005072,"{'area': 'A', 'stack_id': 'A-S113', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000852_P008369_1265,P008369,"{'area': 'A', 'stack_id': 'A-S113', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000852_P008344_1266,P008344,"{'area': 'A', 'stack_id': 'A-S113', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004131_P001771_1267,P001771,"{'area': 'B', 'stack_id': 'B-S065', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004131_P000791_1268,P000791,"{'area': 'B', 'stack_id': 'B-S065', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004131_P004019_1269,P004019,"{'area': 'B', 'stack_id': 'B-S065', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004131_P000091_1270,P000091,"{'area': 'B', 'stack_id': 'B-S065', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004131_P005874_1271,P005874,"{'area': 'B', 'stack_id': 'B-S065', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004131_P005903_1272,P005903,"{'area': 'B', 'stack_id': 'B-S065', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005132_P004131_1273,P004131,"{'area': 'B', 'stack_id': 'B-S065', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000526_P009104_1274,P009104,"{'area': 'B', 'stack_id': 'B-S065', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000526_P000114_1275,P000114,"{'area': 'B', 'stack_id': 'B-S065', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000526_P008549_1276,P008549,"{'area': 'B', 'stack_id': 'B-S065', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000526_P005132_1277,P005132,"{'area': 'B', 'stack_id': 'B-S065', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001982_P000526_1278,P000526,"{'area': 'B', 'stack_id': 'B-S065', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000161_P000420_1279,P000420,"{'area': 'D', 'stack_id': 'D-S038', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000161_P004667_1280,P004667,"{'area': 'D', 'stack_id': 'D-S038', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000161_P003067_1281,P003067,"{'area': 'D', 'stack_id': 'D-S038', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000161_P004373_1282,P004373,"{'area': 'D', 'stack_id': 'D-S038', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000161_P007988_1283,P007988,"{'area': 'D', 'stack_id': 'D-S038', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000161_P006394_1284,P006394,"{'area': 'D', 'stack_id': 'D-S038', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007630_P000522_1285,P000522,"{'area': 'B', 'stack_id': 'B-S104', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007630_P001142_1286,P001142,"{'area': 'B', 'stack_id': 'B-S104', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007630_P000815_1287,P000815,"{'area': 'B', 'stack_id': 'B-S104', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007630_P001713_1288,P001713,"{'area': 'B', 'stack_id': 'B-S104', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007630_P002567_1289,P002567,"{'area': 'B', 'stack_id': 'B-S104', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007630_P006361_1290,P006361,"{'area': 'B', 'stack_id': 'B-S104', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000574_P003060_1291,P003060,"{'area': 'C', 'stack_id': 'C-S108', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000574_P000942_1292,P000942,"{'area': 'C', 'stack_id': 'C-S108', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000574_P000623_1293,P000623,"{'area': 'C', 'stack_id': 'C-S108', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000574_P004794_1294,P004794,"{'area': 'C', 'stack_id': 'C-S108', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000574_P009976_1295,P009976,"{'area': 'C', 'stack_id': 'C-S108', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000574_P009611_1296,P009611,"{'area': 'C', 'stack_id': 'C-S108', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001727_P001905_1297,P001905,"{'area': 'D', 'stack_id': 'D-S069', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001727_P003966_1298,P003966,"{'area': 'D', 'stack_id': 'D-S069', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001727_P009954_1299,P009954,"{'area': 'D', 'stack_id': 'D-S069', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001727_P001524_1300,P001524,"{'area': 'D', 'stack_id': 'D-S069', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001727_P005263_1301,P005263,"{'area': 'D', 'stack_id': 'D-S069', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001727_P004998_1302,P004998,"{'area': 'D', 'stack_id': 'D-S069', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009369_P001727_1303,P001727,"{'area': 'D', 'stack_id': 'D-S069', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000938_P009369_1304,P009369,"{'area': 'D', 'stack_id': 'D-S069', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002974_P009447_1305,P009447,"{'area': 'D', 'stack_id': 'D-S069', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002974_P000938_1306,P000938,"{'area': 'D', 'stack_id': 'D-S069', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003290_P006568_1307,P006568,"{'area': 'D', 'stack_id': 'D-S069', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003290_P000924_1308,P000924,"{'area': 'D', 'stack_id': 'D-S069', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003290_P002974_1309,P002974,"{'area': 'D', 'stack_id': 'D-S069', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002523_P008555_1310,P008555,"{'area': 'D', 'stack_id': 'D-S069', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002523_P003290_1311,P003290,"{'area': 'D', 'stack_id': 'D-S069', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009301_P004848_1312,P004848,"{'area': 'D', 'stack_id': 'D-S094', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009301_P005589_1313,P005589,"{'area': 'D', 'stack_id': 'D-S094', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009301_P004040_1314,P004040,"{'area': 'D', 'stack_id': 'D-S094', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009301_P002737_1315,P002737,"{'area': 'D', 'stack_id': 'D-S094', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009301_P002582_1316,P002582,"{'area': 'D', 'stack_id': 'D-S094', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009301_P008672_1317,P008672,"{'area': 'D', 'stack_id': 'D-S094', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004223_P005650_1318,P005650,"{'area': 'D', 'stack_id': 'D-S094', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004223_P003933_1319,P003933,"{'area': 'D', 'stack_id': 'D-S094', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004223_P007483_1320,P007483,"{'area': 'D', 'stack_id': 'D-S094', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004223_P009301_1321,P009301,"{'area': 'D', 'stack_id': 'D-S094', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007125_P000714_1322,P000714,"{'area': 'D', 'stack_id': 'D-S096', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007125_P004436_1323,P004436,"{'area': 'D', 'stack_id': 'D-S096', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007125_P000961_1324,P000961,"{'area': 'D', 'stack_id': 'D-S096', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007125_P009526_1325,P009526,"{'area': 'D', 'stack_id': 'D-S096', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007125_P001386_1326,P001386,"{'area': 'D', 'stack_id': 'D-S096', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007125_P001240_1327,P001240,"{'area': 'D', 'stack_id': 'D-S096', 'level': 19}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004343_P007125_1328,P007125,"{'area': 'D', 'stack_id': 'D-S096', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009294_P001125_1329,P001125,"{'area': 'D', 'stack_id': 'D-S096', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009294_P000345_1330,P000345,"{'area': 'D', 'stack_id': 'D-S096', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009294_P000391_1331,P000391,"{'area': 'D', 'stack_id': 'D-S096', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009294_P001195_1332,P001195,"{'area': 'D', 'stack_id': 'D-S096', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009294_P003540_1333,P003540,"{'area': 'D', 'stack_id': 'D-S096', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009294_P004343_1334,P004343,"{'area': 'D', 'stack_id': 'D-S096', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004583_P001390_1335,P001390,"{'area': 'D', 'stack_id': 'D-S096', 'level': 2}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004583_P009769_1336,P009769,"{'area': 'D', 'stack_id': 'D-S096', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004583_P008583_1337,P008583,"{'area': 'D', 'stack_id': 'D-S096', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004583_P006312_1338,P006312,"{'area': 'D', 'stack_id': 'D-S096', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004583_P009294_1339,P009294,"{'area': 'D', 'stack_id': 'D-S096', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006460_P007343_1340,P007343,"{'area': 'A', 'stack_id': 'A-S095', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006460_P008246_1341,P008246,"{'area': 'A', 'stack_id': 'A-S095', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006460_P004137_1342,P004137,"{'area': 'A', 'stack_id': 'A-S095', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006460_P007136_1343,P007136,"{'area': 'A', 'stack_id': 'A-S095', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006460_P003728_1344,P003728,"{'area': 'A', 'stack_id': 'A-S095', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006460_P009712_1345,P009712,"{'area': 'A', 'stack_id': 'A-S095', 'level': 19}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003953_P000840_1346,P000840,"{'area': 'A', 'stack_id': 'A-S095', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003953_P007481_1347,P007481,"{'area': 'A', 'stack_id': 'A-S095', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003953_P009068_1348,P009068,"{'area': 'A', 'stack_id': 'A-S095', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003953_P006460_1349,P006460,"{'area': 'A', 'stack_id': 'A-S095', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003524_P002592_1350,P002592,"{'area': 'A', 'stack_id': 'A-S095', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003524_P009405_1351,P009405,"{'area': 'A', 'stack_id': 'A-S095', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003524_P006084_1352,P006084,"{'area': 'A', 'stack_id': 'A-S095', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003524_P003953_1353,P003953,"{'area': 'A', 'stack_id': 'A-S095', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003004_P000201_1354,P000201,"{'area': 'A', 'stack_id': 'A-S105', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003004_P007526_1355,P007526,"{'area': 'A', 'stack_id': 'A-S105', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003004_P000270_1356,P000270,"{'area': 'A', 'stack_id': 'A-S105', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003004_P005946_1357,P005946,"{'area': 'A', 'stack_id': 'A-S105', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003004_P007413_1358,P007413,"{'area': 'A', 'stack_id': 'A-S105', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003004_P002421_1359,P002421,"{'area': 'A', 'stack_id': 'A-S105', 'level': 19}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000099_P008180_1360,P008180,"{'area': 'A', 'stack_id': 'A-S105', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000099_P003004_1361,P003004,"{'area': 'A', 'stack_id': 'A-S105', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000402_P001917_1362,P001917,"{'area': 'A', 'stack_id': 'A-S105', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000402_P001267_1363,P001267,"{'area': 'A', 'stack_id': 'A-S105', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000402_P000099_1364,P000099,"{'area': 'A', 'stack_id': 'A-S105', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009463_P000023_1365,P000023,"{'area': 'A', 'stack_id': 'A-S105', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009463_P005960_1366,P005960,"{'area': 'A', 'stack_id': 'A-S105', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009463_P006070_1367,P006070,"{'area': 'A', 'stack_id': 'A-S105', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009463_P008779_1368,P008779,"{'area': 'A', 'stack_id': 'A-S105', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009463_P000402_1369,P000402,"{'area': 'A', 'stack_id': 'A-S105', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004520_P000076_1370,P000076,"{'area': 'D', 'stack_id': 'D-S098', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004520_P001352_1371,P001352,"{'area': 'D', 'stack_id': 'D-S098', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004520_P006835_1372,P006835,"{'area': 'D', 'stack_id': 'D-S098', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004520_P001924_1373,P001924,"{'area': 'D', 'stack_id': 'D-S098', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004520_P001625_1374,P001625,"{'area': 'D', 'stack_id': 'D-S098', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004520_P007167_1375,P007167,"{'area': 'D', 'stack_id': 'D-S098', 'level': 19}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005809_P008268_1376,P008268,"{'area': 'A', 'stack_id': 'A-S093', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005809_P006823_1377,P006823,"{'area': 'A', 'stack_id': 'A-S093', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005809_P002344_1378,P002344,"{'area': 'A', 'stack_id': 'A-S093', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005809_P007834_1379,P007834,"{'area': 'A', 'stack_id': 'A-S093', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005809_P007181_1380,P007181,"{'area': 'A', 'stack_id': 'A-S093', 'level': 19}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005809_P007661_1381,P007661,"{'area': 'A', 'stack_id': 'A-S093', 'level': 20}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006096_P004534_1382,P004534,"{'area': 'B', 'stack_id': 'B-S027', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006096_P001951_1383,P001951,"{'area': 'B', 'stack_id': 'B-S027', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006096_P002659_1384,P002659,"{'area': 'B', 'stack_id': 'B-S027', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006096_P009052_1385,P009052,"{'area': 'B', 'stack_id': 'B-S027', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006096_P005228_1386,P005228,"{'area': 'B', 'stack_id': 'B-S027', 'level': 19}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006096_P003561_1387,P003561,"{'area': 'B', 'stack_id': 'B-S027', 'level': 20}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000732_P006094_1388,P006094,"{'area': 'B', 'stack_id': 'B-S027', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000732_P005772_1389,P005772,"{'area': 'B', 'stack_id': 'B-S027', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000732_P005214_1390,P005214,"{'area': 'B', 'stack_id': 'B-S027', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000732_P006096_1391,P006096,"{'area': 'B', 'stack_id': 'B-S027', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007851_P006258_1392,P006258,"{'area': 'D', 'stack_id': 'D-S028', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007851_P000932_1393,P000932,"{'area': 'D', 'stack_id': 'D-S028', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007851_P009337_1394,P009337,"{'area': 'D', 'stack_id': 'D-S028', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007851_P005523_1395,P005523,"{'area': 'D', 'stack_id': 'D-S028', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007851_P001451_1396,P001451,"{'area': 'D', 'stack_id': 'D-S028', 'level': 19}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007851_P005942_1397,P005942,"{'area': 'D', 'stack_id': 'D-S028', 'level': 20}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000481_P007851_1398,P007851,"{'area': 'D', 'stack_id': 'D-S028', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006873_P008249_1399,P008249,"{'area': 'D', 'stack_id': 'D-S099', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
