task_id,plate_id,from,to,reason,estimated_seconds
R_L1_P005957_P005966_1919,P005966,"{'area': 'D', 'stack_id': 'D-S013', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005957_P005967_1920,P005967,"{'area': 'D', 'stack_id': 'D-S013', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005957_P005968_1921,P005968,"{'area': 'D', 'stack_id': 'D-S013', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001041_P001042_1922,P001042,"{'area': 'A', 'stack_id': 'A-S066', 'level': 2}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001041_P001043_1923,P001043,"{'area': 'A', 'stack_id': 'A-S066', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001041_P001044_1924,P001044,"{'area': 'A', 'stack_id': 'A-S066', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001041_P001045_1925,P001045,"{'area': 'A', 'stack_id': 'A-S066', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001041_P001046_1926,P001046,"{'area': 'A', 'stack_id': 'A-S066', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001041_P001047_1927,P001047,"{'area': 'A', 'stack_id': 'A-S066', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001041_P001048_1928,P001048,"{'area': 'A', 'stack_id': 'A-S066', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001041_P001049_1929,P001049,"{'area': 'A', 'stack_id': 'A-S066', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001041_P001050_1930,P001050,"{'area': 'A', 'stack_id': 'A-S066', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001041_P001051_1931,P001051,"{'area': 'A', 'stack_id': 'A-S066', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001041_P001052_1932,P001052,"{'area': 'A', 'stack_id': 'A-S066', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001041_P001053_1933,P001053,"{'area': 'A', 'stack_id': 'A-S066', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001041_P001054_1934,P001054,"{'area': 'A', 'stack_id': 'A-S066', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001041_P001055_1935,P001055,"{'area': 'A', 'stack_id': 'A-S066', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001041_P001056_1936,P001056,"{'area': 'A', 'stack_id': 'A-S066', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003398_P003399_1937,P003399,"{'area': 'B', 'stack_id': 'B-S093', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003398_P003400_1938,P003400,"{'area': 'B', 'stack_id': 'B-S093', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003091_P003092_1939,P003092,"{'area': 'B', 'stack_id': 'B-S074', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003091_P003093_1940,P003093,"{'area': 'B', 'stack_id': 'B-S074', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003091_P003094_1941,P003094,"{'area': 'B', 'stack_id': 'B-S074', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003091_P003095_1942,P003095,"{'area': 'B', 'stack_id': 'B-S074', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003091_P003096_1943,P003096,"{'area': 'B', 'stack_id': 'B-S074', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003091_P003097_1944,P003097,"{'area': 'B', 'stack_id': 'B-S074', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003091_P003098_1945,P003098,"{'area': 'B', 'stack_id': 'B-S074', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003091_P003099_1946,P003099,"{'area': 'B', 'stack_id': 'B-S074', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003091_P003100_1947,P003100,"{'area': 'B', 'stack_id': 'B-S074', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003091_P003101_1948,P003101,"{'area': 'B', 'stack_id': 'B-S074', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003091_P003102_1949,P003102,"{'area': 'B', 'stack_id': 'B-S074', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003091_P003103_1950,P003103,"{'area': 'B', 'stack_id': 'B-S074', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003091_P003104_1951,P003104,"{'area': 'B', 'stack_id': 'B-S074', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006310_P006311_1952,P006311,"{'area': 'D', 'stack_id': 'D-S035', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006310_P006312_1953,P006312,"{'area': 'D', 'stack_id': 'D-S035', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006310_P006313_1954,P006313,"{'area': 'D', 'stack_id': 'D-S035', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006310_P006314_1955,P006314,"{'area': 'D', 'stack_id': 'D-S035', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006310_P006315_1956,P006315,"{'area': 'D', 'stack_id': 'D-S035', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006310_P006316_1957,P006316,"{'area': 'D', 'stack_id': 'D-S035', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006310_P006317_1958,P006317,"{'area': 'D', 'stack_id': 'D-S035', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006310_P006318_1959,P006318,"{'area': 'D', 'stack_id': 'D-S035', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006310_P006319_1960,P006319,"{'area': 'D', 'stack_id': 'D-S035', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006310_P006320_1961,P006320,"{'area': 'D', 'stack_id': 'D-S035', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001254_P001255_1962,P001255,"{'area': 'A', 'stack_id': 'A-S079', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001254_P001256_1963,P001256,"{'area': 'A', 'stack_id': 'A-S079', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001254_P001257_1964,P001257,"{'area': 'A', 'stack_id': 'A-S079', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001254_P001258_1965,P001258,"{'area': 'A', 'stack_id': 'A-S079', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001254_P001259_1966,P001259,"{'area': 'A', 'stack_id': 'A-S079', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001254_P001260_1967,P001260,"{'area': 'A', 'stack_id': 'A-S079', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001254_P001261_1968,P001261,"{'area': 'A', 'stack_id': 'A-S079', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000906_P000907_1969,P000907,"{'area': 'A', 'stack_id': 'A-S057', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000906_P000908_1970,P000908,"{'area': 'A', 'stack_id': 'A-S057', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000906_P000909_1971,P000909,"{'area': 'A', 'stack_id': 'A-S057', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000906_P000910_1972,P000910,"{'area': 'A', 'stack_id': 'A-S057', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000906_P000911_1973,P000911,"{'area': 'A', 'stack_id': 'A-S057', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000906_P000912_1974,P000912,"{'area': 'A', 'stack_id': 'A-S057', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007010_P007011_1975,P007011,"{'area': 'D', 'stack_id': 'D-S079', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007010_P007012_1976,P007012,"{'area': 'D', 'stack_id': 'D-S079', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007010_P007013_1977,P007013,"{'area': 'D', 'stack_id': 'D-S079', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007010_P007014_1978,P007014,"{'area': 'D', 'stack_id': 'D-S079', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007010_P007015_1979,P007015,"{'area': 'D', 'stack_id': 'D-S079', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007010_P007016_1980,P007016,"{'area': 'D', 'stack_id': 'D-S079', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007010_P007017_1981,P007017,"{'area': 'D', 'stack_id': 'D-S079', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007010_P007018_1982,P007018,"{'area': 'D', 'stack_id': 'D-S079', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007010_P007019_1983,P007019,"{'area': 'D', 'stack_id': 'D-S079', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007010_P007020_1984,P007020,"{'area': 'D', 'stack_id': 'D-S079', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007010_P007021_1985,P007021,"{'area': 'D', 'stack_id': 'D-S079', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007010_P007022_1986,P007022,"{'area': 'D', 'stack_id': 'D-S079', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001974_P001975_1987,P001975,"{'area': 'B', 'stack_id': 'B-S004', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001974_P001976_1988,P001976,"{'area': 'B', 'stack_id': 'B-S004', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001974_P001977_1989,P001977,"{'area': 'B', 'stack_id': 'B-S004', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001974_P001978_1990,P001978,"{'area': 'B', 'stack_id': 'B-S004', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001974_P001979_1991,P001979,"{'area': 'B', 'stack_id': 'B-S004', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001974_P001980_1992,P001980,"{'area': 'B', 'stack_id': 'B-S004', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001974_P001981_1993,P001981,"{'area': 'B', 'stack_id': 'B-S004', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001974_P001982_1994,P001982,"{'area': 'B', 'stack_id': 'B-S004', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001974_P001983_1995,P001983,"{'area': 'B', 'stack_id': 'B-S004', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001974_P001984_1996,P001984,"{'area': 'B', 'stack_id': 'B-S004', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001522_P001523_1997,P001523,"{'area': 'A', 'stack_id': 'A-S096', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001522_P001524_1998,P001524,"{'area': 'A', 'stack_id': 'A-S096', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001522_P001525_1999,P001525,"{'area': 'A', 'stack_id': 'A-S096', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001522_P001526_2000,P001526,"{'area': 'A', 'stack_id': 'A-S096', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001522_P001527_2001,P001527,"{'area': 'A', 'stack_id': 'A-S096', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001522_P001528_2002,P001528,"{'area': 'A', 'stack_id': 'A-S096', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001522_P001529_2003,P001529,"{'area': 'A', 'stack_id': 'A-S096', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001522_P001530_2004,P001530,"{'area': 'A', 'stack_id': 'A-S096', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001522_P001531_2005,P001531,"{'area': 'A', 'stack_id': 'A-S096', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001522_P001532_2006,P001532,"{'area': 'A', 'stack_id': 'A-S096', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001522_P001533_2007,P001533,"{'area': 'A', 'stack_id': 'A-S096', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001522_P001534_2008,P001534,"{'area': 'A', 'stack_id': 'A-S096', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001522_P001535_2009,P001535,"{'area': 'A', 'stack_id': 'A-S096', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001522_P001536_2010,P001536,"{'area': 'A', 'stack_id': 'A-S096', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002488_P002489_2011,P002489,"{'area': 'B', 'stack_id': 'B-S036', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002488_P002490_2012,P002490,"{'area': 'B', 'stack_id': 'B-S036', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002488_P002491_2013,P002491,"{'area': 'B', 'stack_id': 'B-S036', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002488_P002492_2014,P002492,"{'area': 'B', 'stack_id': 'B-S036', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002488_P002493_2015,P002493,"{'area': 'B', 'stack_id': 'B-S036', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002488_P002494_2016,P002494,"{'area': 'B', 'stack_id': 'B-S036', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002488_P002495_2017,P002495,"{'area': 'B', 'stack_id': 'B-S036', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002488_P002496_2018,P002496,"{'area': 'B', 'stack_id': 'B-S036', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003352_P003353_2019,P003353,"{'area': 'B', 'stack_id': 'B-S090', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003352_P003354_2020,P003354,"{'area': 'B', 'stack_id': 'B-S090', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003352_P003355_2021,P003355,"{'area': 'B', 'stack_id': 'B-S090', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003352_P003356_2022,P003356,"{'area': 'B', 'stack_id': 'B-S090', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003352_P003357_2023,P003357,"{'area': 'B', 'stack_id': 'B-S090', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003352_P003358_2024,P003358,"{'area': 'B', 'stack_id': 'B-S090', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003352_P003359_2025,P003359,"{'area': 'B', 'stack_id': 'B-S090', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004618_P004619_2026,P004619,"{'area': 'C', 'stack_id': 'C-S049', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004618_P004620_2027,P004620,"{'area': 'C', 'stack_id': 'C-S049', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004618_P004621_2028,P004621,"{'area': 'C', 'stack_id': 'C-S049', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004618_P004622_2029,P004622,"{'area': 'C', 'stack_id': 'C-S049', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004618_P004623_2030,P004623,"{'area': 'C', 'stack_id': 'C-S049', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004618_P004624_2031,P004624,"{'area': 'C', 'stack_id': 'C-S049', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001339_P001340_2032,P001340,"{'area': 'A', 'stack_id': 'A-S084', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001339_P001341_2033,P001341,"{'area': 'A', 'stack_id': 'A-S084', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001339_P001342_2034,P001342,"{'area': 'A', 'stack_id': 'A-S084', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001339_P001343_2035,P001343,"{'area': 'A', 'stack_id': 'A-S084', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001339_P001344_2036,P001344,"{'area': 'A', 'stack_id': 'A-S084', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006839_P006840_2037,P006840,"{'area': 'D', 'stack_id': 'D-S068', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006839_P006841_2038,P006841,"{'area': 'D', 'stack_id': 'D-S068', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006839_P006842_2039,P006842,"{'area': 'D', 'stack_id': 'D-S068', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006839_P006843_2040,P006843,"{'area': 'D', 'stack_id': 'D-S068', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006839_P006844_2041,P006844,"{'area': 'D', 'stack_id': 'D-S068', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006839_P006845_2042,P006845,"{'area': 'D', 'stack_id': 'D-S068', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006839_P006846_2043,P006846,"{'area': 'D', 'stack_id': 'D-S068', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006839_P006847_2044,P006847,"{'area': 'D', 'stack_id': 'D-S068', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006839_P006848_2045,P006848,"{'area': 'D', 'stack_id': 'D-S068', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001029_P001030_2046,P001030,"{'area': 'A', 'stack_id': 'A-S065', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001029_P001031_2047,P001031,"{'area': 'A', 'stack_id': 'A-S065', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001029_P001032_2048,P001032,"{'area': 'A', 'stack_id': 'A-S065', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001029_P001033_2049,P001033,"{'area': 'A', 'stack_id': 'A-S065', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006533_P006534_2050,P006534,"{'area': 'D', 'stack_id': 'D-S049', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006533_P006535_2051,P006535,"{'area': 'D', 'stack_id': 'D-S049', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006533_P006536_2052,P006536,"{'area': 'D', 'stack_id': 'D-S049', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006533_P006537_2053,P006537,"{'area': 'D', 'stack_id': 'D-S049', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006533_P006538_2054,P006538,"{'area': 'D', 'stack_id': 'D-S049', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006533_P006539_2055,P006539,"{'area': 'D', 'stack_id': 'D-S049', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006533_P006540_2056,P006540,"{'area': 'D', 'stack_id': 'D-S049', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006533_P006541_2057,P006541,"{'area': 'D', 'stack_id': 'D-S049', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006533_P006542_2058,P006542,"{'area': 'D', 'stack_id': 'D-S049', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006533_P006543_2059,P006543,"{'area': 'D', 'stack_id': 'D-S049', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006533_P006544_2060,P006544,"{'area': 'D', 'stack_id': 'D-S049', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003823_P003824_2061,P003824,"{'area': 'B', 'stack_id': 'B-S119', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005609_P005610_2062,P005610,"{'area': 'C', 'stack_id': 'C-S111', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005609_P005611_2063,P005611,"{'area': 'C', 'stack_id': 'C-S111', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005609_P005612_2064,P005612,"{'area': 'C', 'stack_id': 'C-S111', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005609_P005613_2065,P005613,"{'area': 'C', 'stack_id': 'C-S111', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005609_P005614_2066,P005614,"{'area': 'C', 'stack_id': 'C-S111', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005609_P005615_2067,P005615,"{'area': 'C', 'stack_id': 'C-S111', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005609_P005616_2068,P005616,"{'area': 'C', 'stack_id': 'C-S111', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002350_P002351_2069,P002351,"{'area': 'B', 'stack_id': 'B-S027', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002350_P002352_2070,P002352,"{'area': 'B', 'stack_id': 'B-S027', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004182_P004183_2071,P004183,"{'area': 'C', 'stack_id': 'C-S022', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004182_P004184_2072,P004184,"{'area': 'C', 'stack_id': 'C-S022', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004182_P004185_2073,P004185,"{'area': 'C', 'stack_id': 'C-S022', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004182_P004186_2074,P004186,"{'area': 'C', 'stack_id': 'C-S022', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004182_P004187_2075,P004187,"{'area': 'C', 'stack_id': 'C-S022', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004182_P004188_2076,P004188,"{'area': 'C', 'stack_id': 'C-S022', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004182_P004189_2077,P004189,"{'area': 'C', 'stack_id': 'C-S022', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004182_P004190_2078,P004190,"{'area': 'C', 'stack_id': 'C-S022', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004182_P004191_2079,P004191,"{'area': 'C', 'stack_id': 'C-S022', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004182_P004192_2080,P004192,"{'area': 'C', 'stack_id': 'C-S022', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002916_P002917_2081,P002917,"{'area': 'B', 'stack_id': 'B-S063', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002916_P002918_2082,P002918,"{'area': 'B', 'stack_id': 'B-S063', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002916_P002919_2083,P002919,"{'area': 'B', 'stack_id': 'B-S063', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002916_P002920_2084,P002920,"{'area': 'B', 'stack_id': 'B-S063', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002916_P002921_2085,P002921,"{'area': 'B', 'stack_id': 'B-S063', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002916_P002922_2086,P002922,"{'area': 'B', 'stack_id': 'B-S063', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002916_P002923_2087,P002923,"{'area': 'B', 'stack_id': 'B-S063', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002916_P002924_2088,P002924,"{'area': 'B', 'stack_id': 'B-S063', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002916_P002925_2089,P002925,"{'area': 'B', 'stack_id': 'B-S063', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002916_P002926_2090,P002926,"{'area': 'B', 'stack_id': 'B-S063', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004650_P004651_2091,P004651,"{'area': 'C', 'stack_id': 'C-S051', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004650_P004652_2092,P004652,"{'area': 'C', 'stack_id': 'C-S051', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004650_P004653_2093,P004653,"{'area': 'C', 'stack_id': 'C-S051', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004650_P004654_2094,P004654,"{'area': 'C', 'stack_id': 'C-S051', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004650_P004655_2095,P004655,"{'area': 'C', 'stack_id': 'C-S051', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004650_P004656_2096,P004656,"{'area': 'C', 'stack_id': 'C-S051', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007219_P007220_2097,P007220,"{'area': 'D', 'stack_id': 'D-S092', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007219_P007221_2098,P007221,"{'area': 'D', 'stack_id': 'D-S092', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007219_P007222_2099,P007222,"{'area': 'D', 'stack_id': 'D-S092', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007219_P007223_2100,P007223,"{'area': 'D', 'stack_id': 'D-S092', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007219_P007224_2101,P007224,"{'area': 'D', 'stack_id': 'D-S092', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007219_P007225_2102,P007225,"{'area': 'D', 'stack_id': 'D-S092', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007219_P007226_2103,P007226,"{'area': 'D', 'stack_id': 'D-S092', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007219_P007227_2104,P007227,"{'area': 'D', 'stack_id': 'D-S092', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
